TSH_CODE,TSH_STAG_DATE,TSH_TRX_STAG,TSH_TST_CODE,TRANSACTION_STAGE_LABEL,ROWID
"63,500",2021-06-23 23:28:21.392,02,"63,902",,AAAW1ZAAFAABegzABJ
"63,523",2021-07-31 12:23:31.031,00,"63,922",,AAAW1ZAAFAABegzABK
"63,524",2021-07-31 12:24:16.867,00,"63,923",,AAAW1ZAAFAABegzABL
"63,561",2021-08-03 22:11:08.695,00,"63,961",,AAAW1ZAAFAABegzABM
"63,562",2021-08-03 22:12:01.216,00,"63,962",,AAAW1ZAAFAABegzABN
"63,563",2021-08-03 22:12:44.278,00,"63,963",,AAAW1ZAAFAABegzABO
"63,564",2021-08-03 22:13:27.413,00,"63,964",,AAAW1ZAAFAABegzABP
"63,565",2021-08-03 22:14:09.381,00,"63,965",,AAAW1ZAAFAABegzABQ
"63,566",2021-08-03 22:14:10.617,02,"63,965",,AAAW1ZAAFAABegzABR
"63,567",2021-08-03 22:23:55.091,00,"63,966",,AAAW1ZAAFAABegzABS
"63,568",2021-08-03 22:29:01.649,00,"63,967",,AAAW1ZAAFAABegzABT
"63,569",2021-08-03 22:30:33.855,00,"63,968",,AAAW1ZAAFAABegzABU
"63,570",2021-08-03 22:31:21.682,00,"63,969",,AAAW1ZAAFAABegzABV
"63,571",2021-08-03 22:33:10.0,00,"63,970",,AAAW1ZAAFAABegzABW
"63,572",2021-08-03 22:34:27.826,00,"63,971",,AAAW1ZAAFAABegzABX
"63,573",2021-08-03 22:36:11.725,00,"63,972",,AAAW1ZAAFAABegzABY
"63,574",2021-08-03 22:37:53.861,00,"63,973",,AAAW1ZAAFAABegzABZ
"63,575",2021-08-03 22:46:41.252,00,"63,974",,AAAW1ZAAFAABegzABa
"63,576",2021-08-03 22:47:09.939,00,"63,975",,AAAW1ZAAFAABegzABb
"63,577",2021-08-03 22:48:15.706,00,"63,976",,AAAW1ZAAFAABegzABc
"63,706",2021-08-13 10:46:00.09,00,"64,102",,AAAW1ZAAFAABegzABd
"63,737",2021-08-29 16:11:30.164,00,"64,134",,AAAW1ZAAFAABegzABe
"63,747",2021-08-29 18:06:10.572,00,"64,144",,AAAW1ZAAFAABegzABf
"63,748",2021-08-29 18:06:21.562,02,"64,144",,AAAW1ZAAFAABegzABg
"63,749",2021-08-29 20:54:24.782,00,"64,145",,AAAW1ZAAFAABegzABh
"63,750",2021-08-29 20:54:34.924,02,"64,145",,AAAW1ZAAFAABegzABi
"63,751",2021-08-29 20:54:42.843,00,"64,146",,AAAW1ZAAFAABegzABj
"63,752",2021-08-29 20:54:53.809,02,"64,146",,AAAW1ZAAFAABegzABk
"63,753",2021-08-29 20:56:51.879,00,"64,147",,AAAW1ZAAFAABegzABl
"63,754",2021-08-29 20:57:02.038,02,"64,147",,AAAW1ZAAFAABegzABm
"63,755",2021-08-29 20:58:46.189,00,"64,148",,AAAW1ZAAFAABegzABn
"63,756",2021-08-29 20:58:56.339,02,"64,148",,AAAW1ZAAFAABegzABo
"63,757",2021-08-29 20:59:30.163,00,"64,149",,AAAW1ZAAFAABegzABp
"63,758",2021-08-29 20:59:40.318,02,"64,149",,AAAW1ZAAFAABegzABq
"63,759",2021-08-29 21:00:14.778,00,"64,150",,AAAW1ZAAFAABegzABr
"63,760",2021-08-29 21:00:24.919,02,"64,150",,AAAW1ZAAFAABegzABs
"63,791",2021-09-02 11:58:00.77,00,"64,170",,AAAW1ZAAFAABegzABt
"63,792",2021-09-02 12:19:08.051,00,"64,171",,AAAW1ZAAFAABegzABu
"63,793",2021-09-02 12:21:02.591,00,"64,172",,AAAW1ZAAFAABegzABv
"63,797",2021-09-06 13:45:56.677,00,"64,175",,AAAW1ZAAFAABegzABw
"63,798",2021-09-06 13:48:21.162,00,"64,176",,AAAW1ZAAFAABegzABx
"62,390",2020-12-22 23:52:23.221,00,"62,850",,AAAW1ZAAFAABeg0AAA
"62,398",2020-12-22 23:52:24.082,00,"62,855",,AAAW1ZAAFAABeg0AAB
"62,407",2020-12-22 23:52:25.789,00,"62,867",,AAAW1ZAAFAABeg0AAC
"62,414",2020-12-22 23:52:26.386,00,"62,869",,AAAW1ZAAFAABeg0AAD
"62,429",2020-12-22 23:52:28.266,00,"62,889",,AAAW1ZAAFAABeg0AAE
"62,434",2020-12-22 23:52:29.351,00,"62,893",,AAAW1ZAAFAABeg0AAF
"62,445",2020-12-22 23:52:30.471,00,"62,905",,AAAW1ZAAFAABeg0AAG
"62,455",2020-12-22 23:52:31.928,00,"62,913",,AAAW1ZAAFAABeg0AAH
"62,462",2020-12-22 23:52:33.093,00,"62,922",,AAAW1ZAAFAABeg0AAI
"62,469",2020-12-22 23:52:33.56,00,"62,928",,AAAW1ZAAFAABeg0AAJ
"62,478",2020-12-22 23:52:35.018,00,"62,938",,AAAW1ZAAFAABeg0AAK
"62,480",2020-12-22 23:52:35.228,00,"62,940",,AAAW1ZAAFAABeg0AAL
"62,490",2020-12-22 23:52:36.634,00,"62,946",,AAAW1ZAAFAABeg0AAM
"62,507",2020-12-22 23:52:39.705,00,"62,966",,AAAW1ZAAFAABeg0AAN
"62,513",2020-12-22 23:52:40.531,00,"62,972",,AAAW1ZAAFAABeg0AAO
"62,532",2020-12-22 23:52:42.608,00,"62,990",,AAAW1ZAAFAABeg0AAP
"62,534",2020-12-22 23:52:42.841,00,"62,992",,AAAW1ZAAFAABeg0AAQ
"62,542",2020-12-22 23:52:44.664,00,"63,001",,AAAW1ZAAFAABeg0AAR
"62,545",2020-12-22 23:52:45.102,00,"63,003",,AAAW1ZAAFAABeg0AAS
"62,546",2020-12-22 23:52:45.381,00,"63,006",,AAAW1ZAAFAABeg0AAT
"62,547",2020-12-22 23:52:45.713,00,"63,007",,AAAW1ZAAFAABeg0AAU
"62,552",2020-12-22 23:52:46.985,00,"63,012",,AAAW1ZAAFAABeg0AAV
"62,559",2020-12-22 23:52:48.012,00,"63,018",,AAAW1ZAAFAABeg0AAW
"62,561",2020-12-22 23:52:48.554,00,"63,022",,AAAW1ZAAFAABeg0AAX
"62,563",2020-12-22 23:52:48.576,00,"63,023",,AAAW1ZAAFAABeg0AAY
"62,568",2020-12-22 23:52:49.468,00,"63,028",,AAAW1ZAAFAABeg0AAZ
"62,575",2020-12-22 23:52:50.348,00,"63,035",,AAAW1ZAAFAABeg0AAa
"62,585",2020-12-22 23:52:51.394,00,"63,045",,AAAW1ZAAFAABeg0AAb
"62,605",2020-12-22 23:52:54.42,00,"63,066",,AAAW1ZAAFAABeg0AAc
"62,611",2020-12-22 23:52:55.24,00,"63,072",,AAAW1ZAAFAABeg0AAd
"62,627",2020-12-22 23:52:58.05,00,"63,087",,AAAW1ZAAFAABeg0AAe
"62,630",2020-12-22 23:52:58.293,00,"63,092",,AAAW1ZAAFAABeg0AAf
"62,632",2020-12-22 23:52:58.317,00,"63,091",,AAAW1ZAAFAABeg0AAg
"62,649",2020-12-22 23:53:01.416,00,"63,111",,AAAW1ZAAFAABeg0AAh
"62,654",2020-12-22 23:53:01.837,00,"63,114",,AAAW1ZAAFAABeg0AAi
"62,656",2020-12-22 23:53:02.879,00,"63,116",,AAAW1ZAAFAABeg0AAj
"62,657",2020-12-22 23:53:04.226,00,"63,117",,AAAW1ZAAFAABeg0AAk
"62,666",2020-12-22 23:53:05.267,00,"63,124",,AAAW1ZAAFAABeg0AAl
"62,676",2020-12-22 23:53:06.956,00,"63,136",,AAAW1ZAAFAABeg0AAm
"62,678",2020-12-22 23:53:07.15,00,"63,137",,AAAW1ZAAFAABeg0AAn
"62,693",2020-12-22 23:53:10.903,00,"63,152",,AAAW1ZAAFAABeg0AAo
"62,694",2020-12-22 23:53:10.956,00,"63,154",,AAAW1ZAAFAABeg0AAp
"62,710",2020-12-22 23:53:14.351,00,"63,169",,AAAW1ZAAFAABeg0AAq
"62,711",2020-12-22 23:53:14.971,00,"63,174",,AAAW1ZAAFAABeg0AAr
"62,723",2020-12-22 23:53:16.693,00,"63,182",,AAAW1ZAAFAABeg0AAs
"62,730",2020-12-22 23:53:17.848,00,"63,190",,AAAW1ZAAFAABeg0AAt
"62,737",2020-12-22 23:53:18.942,00,"63,196",,AAAW1ZAAFAABeg0AAu
"62,738",2020-12-22 23:53:20.524,00,"63,199",,AAAW1ZAAFAABeg0AAv
"62,746",2020-12-22 23:53:20.97,00,"63,205",,AAAW1ZAAFAABeg0AAw
"62,751",2020-12-22 23:53:21.595,00,"63,212",,AAAW1ZAAFAABeg0AAx
"62,761",2020-12-22 23:53:24.039,00,"63,221",,AAAW1ZAAFAABeg0AAy
"62,765",2020-12-22 23:53:25.174,00,"63,225",,AAAW1ZAAFAABeg0AAz
"62,768",2020-12-22 23:53:25.894,00,"63,229",,AAAW1ZAAFAABeg0AA0
"62,772",2020-12-22 23:53:26.336,00,"63,233",,AAAW1ZAAFAABeg0AA1
"62,776",2020-12-22 23:53:26.575,00,"63,236",,AAAW1ZAAFAABeg0AA2
"62,778",2020-12-22 23:53:28.349,00,"63,238",,AAAW1ZAAFAABeg0AA3
"62,779",2020-12-22 23:53:28.745,00,"63,239",,AAAW1ZAAFAABeg0AA4
"62,788",2020-12-22 23:53:29.953,00,"63,245",,AAAW1ZAAFAABeg0AA5
"62,793",2020-12-22 23:53:32.724,00,"63,257",,AAAW1ZAAFAABeg0AA6
"62,801",2020-12-22 23:53:33.034,00,"63,255",,AAAW1ZAAFAABeg0AA7
"62,814",2020-12-22 23:53:36.402,00,"63,274",,AAAW1ZAAFAABeg0AA8
"62,815",2020-12-22 23:53:36.489,00,"63,272",,AAAW1ZAAFAABeg0AA9
"62,824",2020-12-22 23:53:38.561,00,"63,285",,AAAW1ZAAFAABeg0AA+
"62,836",2020-12-22 23:53:40.252,00,"63,296",,AAAW1ZAAFAABeg0AA/
"62,841",2020-12-22 23:53:41.902,00,"63,298",,AAAW1ZAAFAABeg0ABA
"62,843",2020-12-22 23:53:42.324,00,"63,303",,AAAW1ZAAFAABeg0ABB
"62,853",2020-12-22 23:53:43.968,00,"63,313",,AAAW1ZAAFAABeg0ABC
"62,854",2020-12-22 23:53:44.159,00,"63,314",,AAAW1ZAAFAABeg0ABD
"62,856",2020-12-22 23:53:44.343,00,"63,318",,AAAW1ZAAFAABeg0ABE
"62,864",2020-12-22 23:53:46.422,00,"63,324",,AAAW1ZAAFAABeg0ABF
"62,869",2020-12-22 23:53:48.474,00,"63,329",,AAAW1ZAAFAABeg0ABG
"62,874",2020-12-22 23:53:49.555,00,"63,335",,AAAW1ZAAFAABeg0ABH
"62,892",2020-12-22 23:53:51.166,00,"63,350",,AAAW1ZAAFAABeg0ABI
"62,896",2020-12-22 23:53:53.827,00,"63,356",,AAAW1ZAAFAABeg0ABJ
"62,905",2020-12-22 23:53:55.691,00,"63,361",,AAAW1ZAAFAABeg0ABK
"62,911",2020-12-22 23:53:57.019,00,"63,372",,AAAW1ZAAFAABeg0ABL
"62,914",2020-12-22 23:53:57.112,00,"63,374",,AAAW1ZAAFAABeg0ABM
"62,918",2020-12-22 23:53:58.009,00,"63,378",,AAAW1ZAAFAABeg0ABN
"62,922",2020-12-22 23:53:59.858,00,"63,381",,AAAW1ZAAFAABeg0ABO
"62,926",2020-12-22 23:54:00.636,00,"63,386",,AAAW1ZAAFAABeg0ABP
"62,927",2020-12-22 23:54:00.901,00,"63,389",,AAAW1ZAAFAABeg0ABQ
"62,929",2020-12-22 23:54:00.841,00,"63,387",,AAAW1ZAAFAABeg0ABR
"62,943",2020-12-22 23:54:04.529,00,"63,403",,AAAW1ZAAFAABeg0ABS
"62,944",2020-12-22 23:54:04.701,00,"63,404",,AAAW1ZAAFAABeg0ABT
"62,954",2020-12-22 23:54:06.7,00,"63,413",,AAAW1ZAAFAABeg0ABU
"62,960",2020-12-22 23:54:07.5,00,"63,418",,AAAW1ZAAFAABeg0ABV
"62,962",2020-12-22 23:54:09.319,00,"63,422",,AAAW1ZAAFAABeg0ABW
"62,964",2020-12-22 23:54:09.553,00,"63,423",,AAAW1ZAAFAABeg0ABX
"62,966",2020-12-22 23:54:09.877,00,"63,426",,AAAW1ZAAFAABeg0ABY
"62,972",2020-12-22 23:54:11.396,00,"63,432",,AAAW1ZAAFAABeg0ABZ
"62,978",2020-12-22 23:54:12.185,00,"63,437",,AAAW1ZAAFAABeg0ABa
"62,979",2020-12-22 23:54:12.442,00,"63,439",,AAAW1ZAAFAABeg0ABb
"62,983",2020-12-22 23:54:12.753,00,"63,446",,AAAW1ZAAFAABeg0ABc
"62,999",2020-12-22 23:54:15.68,00,"63,460",,AAAW1ZAAFAABeg0ABd
"63,001",2020-12-22 23:54:15.877,00,"63,462",,AAAW1ZAAFAABeg0ABe
"63,006",2020-12-22 23:54:16.893,00,"63,465",,AAAW1ZAAFAABeg0ABf
"63,010",2020-12-22 23:54:17.328,00,"63,469",,AAAW1ZAAFAABeg0ABg
"63,018",2020-12-22 23:54:19.216,00,"63,477",,AAAW1ZAAFAABeg0ABh
"63,030",2020-12-22 23:54:26.324,00,"63,490",,AAAW1ZAAFAABeg0ABi
"63,031",2020-12-22 23:54:29.191,00,"63,491",,AAAW1ZAAFAABeg0ABj
"63,034",2020-12-22 23:54:42.687,00,"63,494",,AAAW1ZAAFAABeg0ABk
"63,039",2020-12-22 23:55:17.716,00,"63,499",,AAAW1ZAAFAABeg0ABl
"63,040",2020-12-22 23:55:20.297,00,"63,500",,AAAW1ZAAFAABeg0ABm
"63,041",2020-12-22 23:55:22.857,00,"63,501",,AAAW1ZAAFAABeg0ABn
"63,059",2020-12-22 23:58:34.585,00,"63,519",,AAAW1ZAAFAABeg0ABo
"63,062",2020-12-22 23:58:59.289,00,"63,522",,AAAW1ZAAFAABeg0ABp
"63,081",2020-12-23 00:02:39.758,00,"63,537",,AAAW1ZAAFAABeg0ABq
"63,082",2020-12-23 00:02:39.754,00,"63,539",,AAAW1ZAAFAABeg0ABr
"63,084",2020-12-23 00:02:40.327,00,"63,545",,AAAW1ZAAFAABeg0ABs
"63,085",2020-12-23 00:02:40.361,00,"63,543",AReq Sent,AAAW1ZAAFAABeg0ABt
"63,086",2020-12-23 00:02:40.301,00,"63,547",,AAAW1ZAAFAABeg0ABu
"63,089",2020-12-23 00:02:40.23,00,"63,546",,AAAW1ZAAFAABeg0ABv
"63,091",2020-12-23 00:02:40.247,00,"63,541",,AAAW1ZAAFAABeg0ABw
"63,092",2020-12-23 00:02:40.314,00,"63,548",,AAAW1ZAAFAABeg0ABx
"63,095",2020-12-23 00:02:40.695,00,"63,554",,AAAW1ZAAFAABeg0ABy
"63,109",2020-12-23 00:02:43.889,00,"63,568",,AAAW1ZAAFAABeg0ABz
"63,110",2020-12-23 00:02:43.818,00,"63,569",,AAAW1ZAAFAABeg0AB0
"63,113",2020-12-23 00:02:43.949,00,"63,573",,AAAW1ZAAFAABeg0AB1
"63,115",2020-12-23 00:02:44.202,00,"63,575",,AAAW1ZAAFAABeg0AB2
"63,118",2020-12-23 00:02:44.444,00,"63,581",,AAAW1ZAAFAABeg0AB3
"63,121",2020-12-23 00:02:44.443,00,"63,578",,AAAW1ZAAFAABeg0AB4
"63,124",2020-12-23 00:02:45.664,00,"63,583",,AAAW1ZAAFAABeg0AB5
"63,137",2020-12-23 00:02:49.015,00,"63,597",,AAAW1ZAAFAABeg0AB6
"63,138",2020-12-23 00:02:49.058,00,"63,598",,AAAW1ZAAFAABeg0AB7
"63,149",2020-12-23 00:02:51.509,00,"63,608",,AAAW1ZAAFAABeg0AB8
"63,153",2020-12-23 00:02:52.183,00,"63,613",,AAAW1ZAAFAABeg0AB9
"63,164",2020-12-23 00:02:54.419,00,"63,625",,AAAW1ZAAFAABeg0AB+
"63,165",2020-12-23 00:02:54.464,00,"63,626",,AAAW1ZAAFAABeg0AB/
"63,167",2020-12-23 00:02:54.988,00,"63,627",,AAAW1ZAAFAABeg0ACA
"63,169",2020-12-23 00:02:55.575,00,"63,629",,AAAW1ZAAFAABeg0ACB
"63,170",2020-12-23 00:02:55.825,00,"63,630",,AAAW1ZAAFAABeg0ACC
"63,171",2020-12-23 00:02:56.033,00,"63,631",,AAAW1ZAAFAABeg0ACD
"63,176",2020-12-23 00:02:56.996,00,"63,635",,AAAW1ZAAFAABeg0ACE
"63,181",2020-12-23 00:02:57.497,00,"63,641",,AAAW1ZAAFAABeg0ACF
"63,185",2020-12-23 00:02:58.184,00,"63,645",,AAAW1ZAAFAABeg0ACG
"63,190",2020-12-23 00:02:59.397,00,"63,650",,AAAW1ZAAFAABeg0ACH
"63,191",2020-12-23 00:02:59.976,00,"63,651",,AAAW1ZAAFAABeg0ACI
"63,197",2020-12-23 00:03:00.613,00,"63,657",,AAAW1ZAAFAABeg0ACJ
"63,205",2020-12-23 00:03:02.028,00,"63,665",,AAAW1ZAAFAABeg0ACK
"63,211",2020-12-23 00:03:03.503,00,"63,672",,AAAW1ZAAFAABeg0ACL
"63,212",2020-12-23 00:03:03.498,00,"63,669",,AAAW1ZAAFAABeg0ACM
"63,220",2020-12-23 00:03:04.328,00,"63,680",,AAAW1ZAAFAABeg0ACN
"63,231",2020-12-23 00:03:06.639,00,"63,691",,AAAW1ZAAFAABeg0ACO
"63,234",2020-12-23 00:03:06.844,00,"63,693",,AAAW1ZAAFAABeg0ACP
"63,240",2020-12-23 00:03:07.578,00,"63,700",,AAAW1ZAAFAABeg0ACQ
"63,245",2020-12-23 00:03:08.723,00,"63,705",,AAAW1ZAAFAABeg0ACR
"63,252",2020-12-23 00:03:11.373,00,"63,712",,AAAW1ZAAFAABeg0ACS
"63,257",2020-12-23 00:03:12.307,00,"63,717",,AAAW1ZAAFAABeg0ACT
"63,258",2020-12-23 00:03:12.688,00,"63,719",,AAAW1ZAAFAABeg0ACU
"63,259",2020-12-23 00:03:12.72,00,"63,718",,AAAW1ZAAFAABeg0ACV
"63,267",2020-12-23 00:03:15.619,00,"63,727",,AAAW1ZAAFAABeg0ACW
"63,268",2020-12-23 00:03:15.928,00,"63,728",,AAAW1ZAAFAABeg0ACX
"63,269",2020-12-23 00:03:16.029,00,"63,729",,AAAW1ZAAFAABeg0ACY
"63,270",2020-12-23 00:03:16.051,00,"63,730",,AAAW1ZAAFAABeg0ACZ
"63,285",2020-12-23 00:03:21.105,00,"63,745",,AAAW1ZAAFAABeg0ACa
"63,288",2020-12-23 00:03:22.735,00,"63,749",,AAAW1ZAAFAABeg0ACb
"63,294",2020-12-23 00:03:23.03,00,"63,753",,AAAW1ZAAFAABeg0ACc
"63,303",2020-12-23 00:03:24.99,00,"63,763",,AAAW1ZAAFAABeg0ACd
"63,307",2020-12-23 00:03:25.143,00,"63,767",,AAAW1ZAAFAABeg0ACe
"63,313",2020-12-23 00:06:44.757,00,"63,773",,AAAW1ZAAFAABeg0ACf
"63,319",2020-12-23 00:09:24.345,00,"63,778",,AAAW1ZAAFAABeg0ACg
"63,325",2020-12-23 00:10:18.554,00,"63,785",,AAAW1ZAAFAABeg0ACh
"63,326",2020-12-23 00:10:18.644,00,"63,790",,AAAW1ZAAFAABeg0ACi
"63,327",2020-12-23 00:10:18.668,00,"63,787",,AAAW1ZAAFAABeg0ACj
"63,329",2020-12-23 00:10:18.801,00,"63,791",,AAAW1ZAAFAABeg0ACk
"63,332",2020-12-23 00:10:18.806,00,"63,794",,AAAW1ZAAFAABeg0ACl
"63,333",2020-12-23 00:10:18.946,00,"63,795",,AAAW1ZAAFAABeg0ACm
"63,334",2020-12-23 00:10:18.812,00,"63,788",,AAAW1ZAAFAABeg0ACn
"63,335",2020-12-23 00:10:19.128,00,"63,796",,AAAW1ZAAFAABeg0ACo
"63,336",2020-12-23 00:10:18.966,00,"63,792",,AAAW1ZAAFAABeg0ACp
"63,339",2020-12-23 00:10:19.281,00,"63,803",,AAAW1ZAAFAABeg0ACq
"63,341",2020-12-23 00:10:19.144,00,"63,798",,AAAW1ZAAFAABeg0ACr
"63,348",2020-12-23 00:10:20.264,00,"63,809",,AAAW1ZAAFAABeg0ACs
"63,732",2021-08-26 15:25:44.922,00,"64,129",,AAAW1ZAAFAABgKYAAA
"63,733",2021-08-26 15:26:20.234,00,"64,130",,AAAW1ZAAFAABgKYAAB
"63,745",2021-08-29 17:45:15.609,00,"64,142",,AAAW1ZAAFAABgKYAAC
"63,746",2021-08-29 17:58:29.303,00,"64,143",,AAAW1ZAAFAABgKYAAD
"63,765",2021-08-29 22:33:40.236,00,"64,154",,AAAW1ZAAFAABgKYAAE
"63,766",2021-08-29 22:35:40.54,00,"64,155",,AAAW1ZAAFAABgKYAAF
"63,767",2021-08-29 22:36:49.88,00,"64,156",,AAAW1ZAAFAABgKYAAG
"63,768",2021-08-29 22:37:34.71,00,"64,157",,AAAW1ZAAFAABgKYAAH
"63,769",2021-08-29 22:43:30.962,00,"64,158",,AAAW1ZAAFAABgKYAAI
"63,770",2021-08-29 22:46:00.781,00,"64,159",,AAAW1ZAAFAABgKYAAJ
"63,771",2021-08-29 22:56:15.353,06,"64,159",,AAAW1ZAAFAABgKYAAK
"63,772",2021-08-29 22:56:21.225,00,"64,160",,AAAW1ZAAFAABgKYAAL
"63,773",2021-08-29 22:56:42.701,00,"64,161",,AAAW1ZAAFAABgKYAAM
"63,775",2021-08-29 23:04:45.391,00,"64,163",,AAAW1ZAAFAABgKYAAN
"63,776",2021-08-29 23:05:57.993,00,"64,164",,AAAW1ZAAFAABgKYAAO
"63,777",2021-08-29 23:06:32.371,06,"64,160",,AAAW1ZAAFAABgKYAAP
"63,778",2021-08-29 23:06:53.644,06,"64,161",,AAAW1ZAAFAABgKYAAQ
"63,779",2021-08-29 23:07:23.885,00,"64,165",,AAAW1ZAAFAABgKYAAR
"63,780",2021-08-29 23:11:01.295,00,"64,166",,AAAW1ZAAFAABgKYAAS
"63,781",2021-08-29 23:11:54.433,00,"64,167",,AAAW1ZAAFAABgKYAAT
"63,782",2021-08-29 23:12:57.078,06,"64,162",,AAAW1ZAAFAABgKYAAU
"63,783",2021-08-29 23:13:06.729,00,"64,168",,AAAW1ZAAFAABgKYAAV
"63,784",2021-08-29 23:13:53.598,06,"64,168",,AAAW1ZAAFAABgKYAAW
"63,785",2021-08-29 23:14:53.301,06,"64,163",,AAAW1ZAAFAABgKYAAX
"63,786",2021-08-29 23:16:08.924,06,"64,164",,AAAW1ZAAFAABgKYAAY
"63,787",2021-08-29 23:17:39.296,06,"64,165",,AAAW1ZAAFAABgKYAAZ
"63,788",2021-08-29 23:21:17.376,06,"64,166",,AAAW1ZAAFAABgKYAAa
"63,789",2021-08-29 23:22:05.087,06,"64,167",,AAAW1ZAAFAABgKYAAb
"60,064",2020-12-20 23:32:32.614,00,"60,526",,AAAW1ZAAFAABgKdAAA
"60,088",2020-12-20 23:32:37.662,00,"60,550",,AAAW1ZAAFAABgKdAAB
"60,114",2020-12-20 23:32:42.023,00,"60,575",,AAAW1ZAAFAABgKdAAC
"60,161",2020-12-20 23:32:55.095,00,"60,621",,AAAW1ZAAFAABgKdAAD
"60,176",2020-12-20 23:32:58.678,00,"60,636",,AAAW1ZAAFAABgKdAAE
"60,241",2020-12-20 23:33:11.948,00,"60,697",,AAAW1ZAAFAABgKdAAF
"60,252",2020-12-20 23:33:15.836,00,"60,712",,AAAW1ZAAFAABgKdAAG
"60,261",2020-12-20 23:33:17.137,00,"60,721",,AAAW1ZAAFAABgKdAAH
"60,267",2020-12-20 23:33:19.097,00,"60,727",,AAAW1ZAAFAABgKdAAI
"60,268",2020-12-20 23:36:05.173,00,"60,728",,AAAW1ZAAFAABgKdAAJ
"60,270",2020-12-20 23:36:24.595,00,"60,730",,AAAW1ZAAFAABgKdAAK
"60,272",2020-12-20 23:38:31.25,00,"60,734",,AAAW1ZAAFAABgKdAAL
"60,275",2020-12-20 23:38:31.321,00,"60,738",,AAAW1ZAAFAABgKdAAM
"60,278",2020-12-20 23:38:31.392,00,"60,743",,AAAW1ZAAFAABgKdAAN
"60,279",2020-12-20 23:38:31.308,00,"60,732",,AAAW1ZAAFAABgKdAAO
"60,290",2020-12-20 23:42:11.492,00,"60,750",,AAAW1ZAAFAABgKdAAP
"63,484",2021-02-01 14:39:50.132,00,"63,888",,AAAW1ZAAFAABgKdAAQ
"63,658",2021-08-11 00:07:17.961,00,"64,058",,AAAW1ZAAFAABgKdAAR
"63,659",2021-08-11 00:08:17.827,00,"64,059",,AAAW1ZAAFAABgKdAAS
"63,724",2021-08-17 14:32:02.607,00,"64,121",,AAAW1ZAAFAABgKdAAT
"63,942",2021-09-22 22:00:43.054,00,"64,269",,AAAW1ZAAFAABgKdAAU
"63,943",2021-09-22 22:00:50.559,06,"64,269",,AAAW1ZAAFAABgKdAAV
"63,944",2021-09-22 22:02:43.106,00,"64,270",,AAAW1ZAAFAABgKdAAW
"63,945",2021-09-22 22:02:47.418,06,"64,270",,AAAW1ZAAFAABgKdAAX
"63,946",2021-09-22 22:12:56.424,00,"64,271",,AAAW1ZAAFAABgKdAAY
"63,947",2021-09-22 22:13:14.993,06,"64,271",,AAAW1ZAAFAABgKdAAZ
"63,727",2021-08-20 22:34:09.602,00,"64,124",,AAAW1ZAAFAABgK0AAA
"63,799",2021-09-07 15:10:16.021,00,"64,177",,AAAW1ZAAFAABgK0AAB
"60,320",2020-12-22 23:44:55.728,00,"60,783",,AAAW1ZAAFAABgK5AAA
"60,322",2020-12-22 23:44:55.706,00,"60,778",,AAAW1ZAAFAABgK5AAB
"60,340",2020-12-22 23:44:58.442,00,"60,799",,AAAW1ZAAFAABgK5AAC
"60,341",2020-12-22 23:44:58.896,00,"60,802",,AAAW1ZAAFAABgK5AAD
"60,343",2020-12-22 23:44:59.095,00,"60,803",,AAAW1ZAAFAABgK5AAE
"60,352",2020-12-22 23:44:59.949,00,"60,810",,AAAW1ZAAFAABgK5AAF
"60,364",2020-12-22 23:45:01.111,00,"60,824",,AAAW1ZAAFAABgK5AAG
"60,369",2020-12-22 23:45:01.4,00,"60,829",,AAAW1ZAAFAABgK5AAH
"60,374",2020-12-22 23:45:02.47,00,"60,833",,AAAW1ZAAFAABgK5AAI
"60,380",2020-12-22 23:45:03.607,00,"60,840",,AAAW1ZAAFAABgK5AAJ
"60,387",2020-12-22 23:45:04.809,00,"60,843",,AAAW1ZAAFAABgK5AAK
"60,390",2020-12-22 23:45:05.097,00,"60,849",,AAAW1ZAAFAABgK5AAL
"60,392",2020-12-22 23:45:05.649,00,"60,853",,AAAW1ZAAFAABgK5AAM
"60,393",2020-12-22 23:45:05.56,00,"60,857",,AAAW1ZAAFAABgK5AAN
"60,408",2020-12-22 23:45:07.944,00,"60,868",,AAAW1ZAAFAABgK5AAO
"60,409",2020-12-22 23:45:08.548,00,"60,869",,AAAW1ZAAFAABgK5AAP
"60,411",2020-12-22 23:45:08.694,00,"60,872",,AAAW1ZAAFAABgK5AAQ
"60,412",2020-12-22 23:45:08.863,00,"60,873",,AAAW1ZAAFAABgK5AAR
"60,416",2020-12-22 23:45:09.235,00,"60,876",,AAAW1ZAAFAABgK5AAS
"60,431",2020-12-22 23:45:12.706,00,"60,891",,AAAW1ZAAFAABgK5AAT
"60,438",2020-12-22 23:45:14.736,00,"60,898",,AAAW1ZAAFAABgK5AAU
"60,448",2020-12-22 23:45:16.643,00,"60,906",,AAAW1ZAAFAABgK5AAV
"60,457",2020-12-22 23:45:18.005,00,"60,918",,AAAW1ZAAFAABgK5AAW
"60,462",2020-12-22 23:45:18.335,00,"60,923",,AAAW1ZAAFAABgK5AAX
"60,476",2020-12-22 23:45:20.674,00,"60,937",,AAAW1ZAAFAABgK5AAY
"60,486",2020-12-22 23:45:22.815,00,"60,946",,AAAW1ZAAFAABgK5AAZ
"60,493",2020-12-22 23:45:25.238,00,"60,955",,AAAW1ZAAFAABgK5AAa
